% Model:              NS-xy.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jun 29 2026, 12:19
% Dimension:          2
% Nodes:              3393
% Expressions:        3
% Description:        Velocity field, y-component, Velocity field, x-component, Pressure
% Length unit:        m
% x                       y                        v (m/s)                  u (m/s)                  p (Pa)
0.6747206710453607        0.1399640012820555       -2.6640160840244425E-17  0.22511086811389128      9.437732774128877
0.6752912284858376        3.848842792704657        -1.855597801836671E-16   0.24240846994335233      9.437257309595152
0.6925340115499707        3.470495437307787        7.859723926605896E-18    0.7656846536904088       9.422888323708367
0.6925554481566273        0.28128221560868194      5.692200765237423E-17    0.43583715734041656      9.422870459869486
0.692588185149865         0.0911191875770385       -3.396929497216801E-17   0.14840585165143935      9.422843179041793
0.7030437532768611        3.592443811694659        -1.267482471754543E-18   0.6100511277480778       9.414130205602623
0.7200299899249568        0.5435928491390074       1.3093106502764772E-16   0.7828659212170699       9.399975008395879
0.7222934675490572        3.7692451224369816       2.1275062620280666E-18   0.3624048736387295       9.39808877704246
0.7238825117845478        0.8324800920078095       2.1144467980393657E-16   1.0987071935174624       9.396764573512884
0.7246653196755353        2.8192518332107017       -1.8640686131379982E-16  1.3870110140753777       9.396112233603732
0.7252387782273887        0.9991573171533825       1.5962617305909185E-16   1.2492974684134948       9.395634351477185
0.7254247870730425        2.638717258930441        -4.1561465706715534E-16  1.4966834429768279       9.395479344105807
0.7270884332618966        2.4568734948314805       -3.6288411238286036E-16  1.5796944207168633       9.394092972281763
0.7279767509707401        1.1791965934259834       2.2248820422579743E-16   1.3859507365652048       9.393352707524388
0.7284689359719904        2.274450922245551        -3.597284310318197E-16   1.6352819546994042       9.392942553356681
0.7288131093728981        1.3619531553954598       3.3605685909370976E-17   1.4970400933709136       9.39265574218926
0.7290240878082507        2.9967499710746104       -9.022163313859247E-17   1.2527039563178188       9.392479926826466
0.7292769712751276        1.544315479893063        -4.784883597957029E-18   1.5801465075562138       9.39226919060407
0.7292859693195713        2.0919419944047597       -3.0928671408577814E-16  1.6631444456936995       9.392261692233701
0.7295593429191206        1.7269818365895582       -1.7920873416852425E-16  1.6356087843533302       9.392033880900739
0.729590357336444         1.9094978804863156       -2.8410102232236014E-16  1.6632539026514725       9.392008035552971
0.7363941752955122        3.8996108581670126       2.2727490025540254E-17   0.16311607813916104      9.38633818725374
0.738328718215435         3.1688552464356867       -2.3155253619977028E-17  1.0974072553665712       9.384726068153812
0.7411286329533884        0.20445646827328895      -2.2907390882075647E-17  0.32334309403098743      9.382392805872184
0.7416268939809842        0.3878699909195725       1.0960418638410387E-16   0.5837653474259759       9.381977588349189
0.7602319519526206        0.7024037983210343       2.3697988419601247E-16   0.9651017072451346       9.366473373372823
0.7706399725389872        3.6673816714433656       -1.8759827094561227E-17  0.5082659840561371       9.357800022884186
0.7717832268967842        3.35718750412353         -2.9939052155493125E-17  0.8991841994378934       9.356847310919356
0.7849835434191798        3.945777353088083        9.611949732647991E-17    0.0891460384206396       9.345847047150661
0.7849888249816276        0.05351992060290511      3.6354672204638957E-17   0.08800637521261634      9.345842645848649
0.7850467289719627        0                        0                        0                        9.345794392523366
0.7850467289719627        0.024327236637684144     -1.5311150291130108E-17  0.04029880504512944      9.345794392523361
0.7850467289719629        3.975353342312765        -6.32677326258659E-17    0.04082465542241167      9.345794392523317
0.7850467289719629        4                        0                        0                        9.345794392523329
